"","Species","Gut_SubSection","Gut_SubSection.padjust","Species.padjust","Kingdom","Phylum","Class","Order","Family","Genus","F4_GI_1","F4_GI_2","F4_GI_3","F4_GI_4","F4_HG_1","F4_HG_2","F4_HG_3","F5_GI_1","F5_GI_2","F5_GI_3","F5_GI_4","F5_HG_1","F5_HG_2","F5_HG_3","F6_GI_1","F6_GI_3","F6_GI_4","F6_HG_1","F6_HG_2","F6_HG_3","F7_GI_2","F7_GI_3","F7_GI_4","F7_HG_1","F7_HG_2","F7_HG_3","F8_GI_1","F8_GI_2","F8_GI_3","F8_GI_4","F8_HG_1","F8_HG_2","F8_HG_3"
"Otu00807",0.451745706295274,0.000475040355554395,0.00234805661459744,0.682550281127357,"Bacteria","Tenericutes","Mollicutes","Mollicutes_unclassified","Mollicutes_unclassified","Mollicutes_unclassified",0,0,0,0,0.0118324356673172,0.00774604415417324,0,0,0,0.00774604415417324,0.0118324356673172,0.0214492552468059,0.0209777155210342,0.0236665283589545,0,0,0,0,0,0,0,0,0,0.024902372893354,0.0223625435843667,0.0228054852686513,0,0,0,0.0141426070706832,0.0343578873863,0.0409992883336807,0.0256932919481349
"Otu00824",0.940088100843507,0.0108194637358483,0.0295886655732341,0.940088100843507,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0,0,0,0,0,0,0,0,0,0.0100001666741671,0.0167339815117806,0.0244973475791731,0.0300045018234769,0.0286395571091107,0,0,0.00774604415417324,0.0209777155210342,0.0141426070706832,0.0134168103898401,0,0,0,0.0154925531290998,0.0184401339561902,0.0200013335733905,0,0,0,0,0,0,0
"Otu00839",0.42631733095483,0.000427298746829345,0.0021903017244882,0.661460970898526,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_5",0,0,0,0,0.00632459748479786,0.00774604415417324,0,0,0,0.010954670250958,0.0118324356673172,0.0275715906579882,0.0325633957875081,0.0268360367115923,0,0,0,0,0,0,0,0,0,0.0268360367115923,0.0275715906579882,0.0331723313941455,0,0,0,0,0.0189748045654315,0.0204953363762286,0.0253009205357413
"Otu00846",0.568605341264976,0.00460002297139341,0.0155090223707134,0.775339508960438,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0.0154925531290998,0.0100001666741671,0.0204953363762286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184401339561902,0.0189748045654315,0.0219106553910847,0,0,0,0.0178894980130789,0.0223625435843667,0.0240855178070319,0.0228054852686513
"Otu00855",0.133386455252803,6.87361692686975e-07,4.28003001933793e-05,0.335648825581599,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0,0,0,0,0.0184401339561902,0.0178894980130789,0.0244973475791731,0,0,0,0.010954670250958,0.0184401339561902,0.0167339815117806,0.0219106553910847,0,0,0,0,0.0223625435843667,0,0,0,0,0.0154925531290998,0.0236665283589545,0.0219106553910847,0,0,0,0.0100001666741671,0.0178894980130789,0.0189748045654315,0.0167339815117806
"Otu00856",0.0678442227717885,0.000149020948649964,0.000937477240597954,0.22920938290796,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0.0240855178070319,0.0223625435843667,0.0236665283589545,0,0,0,0,0.0200013335733905,0.0228054852686513,0.0260797658972776,0,0,0,0,0,0,0,0,0,0.0126494479745792,0.00774604415417324,0,0,0,0,0.00632459748479786,0.0118324356673172,0.0154925531290998,0.0178894980130789
"Otu00872",0.436322634986178,0.0105642107096601,0.0293591719320673,0.67096725202319,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0,0,0,0,0,0,0,0.0209777155210342,0,0.00632459748479786,0,0.0214492552468059,0.0200013335733905,0.0313100670833175,0,0,0,0,0,0,0,0,0,0.0232399919966277,0.0337703044638153,0.0346479480985121,0,0,0,0,0.00894439117125142,0.00774604415417324,0.0100001666741671
"Otu00878",0.0596803939814103,0.000398094023376009,0.00212105330087967,0.217322389877814,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0194948234947316,0.0260797658972776,0.040754378260628,0,0,0,0.0141426070706832,0.0223625435843667,0.0272062971645802,0.0209777155210342,0,0,0,0,0,0,0,0,0,0,0,0.0126494479745792,0,0,0,0,0.0223625435843667,0.0289868126124024,0.0236665283589545
"Otu00882",0.285387771095702,7.02335357154615e-05,0.000482328700080718,0.531519850236055,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0,0,0,0,0.010954670250958,0.0118324356673172,0.010954670250958,0,0,0,0.0126494479745792,0.0178894980130789,0.0194948234947316,0.0209777155210342,0,0,0,0,0,0,0,0,0,0.0228054852686513,0.024902372893354,0.0331723313941455,0,0,0,0.0173213742180269,0.0293299615832089,0.0232399919966277,0.0340653608675008
"Otu00906",0.522755511458346,0.0167832747451482,0.0422328222677912,0.743136340522763,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0,0,0,0,0,0.0126494479745792,0.0100001666741671,0.0194948234947316,0.0244973475791731,0.0306642247754937,0,0,0,0,0,0,0,0,0,0.0272062971645802,0.0268360367115923,0.0244973475791731,0,0,0,0,0.0161252143073659,0.0148329408825957,0
"Otu00908",0.0580167500707435,1.45834309915879e-05,0.000162769907196433,0.214959981234522,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-013",0,0,0,0,0.0141426070706832,0.0154925531290998,0.0228054852686513,0,0,0,0.00632459748479786,0.0161252143073659,0.0100001666741671,0.0167339815117806,0,0,0,0,0,0,0,0,0,0.0209777155210342,0.0275715906579882,0.0357847244850008,0,0,0,0,0.0236665283589545,0.0167339815117806,0.0189748045654315
"Otu00929",0.0410141567709388,0.00584162161750099,0.0187148248116236,0.211644980234736,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0,0,0,0,0,0,0.00632459748479786,0,0.0126494479745792,0.0126494479745792,0.0141426070706832,0,0,0.0244973475791731,0.0319428707035388,0.0379564451883143,0,0,0,0.0100001666741671,0.0200013335733905,0.0134168103898401,0,0,0,0,0,0.0100001666741671,0.0044721508622536
"Otu00935",0.672322572593841,0.0082286385701832,0.0242581174683704,0.817657680553494,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0214492552468059,0.0214492552468059,0,0.0161252143073659,0,0,0.0154925531290998,0.0256932919481349,0.0275715906579882,0.0236665283589545,0,0,0,0,0,0,0,0,0,0.0194948234947316,0.0141426070706832,0.0154925531290998,0,0,0,0,0,0,0
"Otu00958",0.647335446085223,0.00637632586710048,0.0200564431819706,0.803850633428717,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","uncultured","uncultured_ge",0,0,0,0,0.00632459748479786,0,0,0,0,0.0044721508622536,0.0044721508622536,0.0118324356673172,0.0161252143073659,0.00894439117125142,0,0,0,0,0,0,0,0,0,0.0167339815117806,0.0126494479745792,0.0141426070706832,0,0,0,0.0161252143073659,0.0328692717306667,0.0340653608675008,0.0253009205357413
"Otu00961",0.0739613611934241,0.000178998974204106,0.00109617070928532,0.241421046914384,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0214492552468059,0.0161252143073659,0.0240855178070319,0,0,0,0.010954670250958,0.0154925531290998,0.0209777155210342,0,0,0,0,0,0,0,0,0,0,0.0389970608926553,0.0286395571091107,0.0316280494375717,0,0,0,0,0.0256932919481349,0.0209777155210342,0.0189748045654315
"Otu00965",0.300249727344375,0.00685262182555904,0.0212646381313312,0.543810399623763,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",0,0,0,0,0,0,0,0,0,0,0.00894439117125142,0.0228054852686513,0.0161252143073659,0.0219106553910847,0.0204953363762286,0,0.0167339815117806,0.0334726512735141,0.0268360367115923,0.0228054852686513,0,0,0,0,0,0,0,0,0,0.0167339815117806,0.0219106553910847,0.0214492552468059,0.0275715906579882
"Otu00969",0.0566103310452915,0.00647859720979791,0.0202859242949328,0.214959981234522,"Bacteria","Lentisphaerae","Lentisphaeria","Victivallales","Victivallaceae","Victivallaceae_ge",0,0,0,0,0.0161252143073659,0.0126494479745792,0,0,0,0,0,0,0,0,0,0,0,0.0126494479745792,0,0,0,0,0.010954670250958,0.0397596885709306,0.0363398019976787,0.0368865420026988,0,0,0,0,0.0167339815117806,0.0167339815117806,0.0100001666741671
"Otu00979",0.0573871328167682,0.00422214888365969,0.0143927439777956,0.214959981234522,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-014",0,0,0,0,0.00894439117125142,0.0134168103898401,0,0,0,0,0.0044721508622536,0.0134168103898401,0.0118324356673172,0.0161252143073659,0,0,0,0,0,0,0,0,0,0.0293299615832089,0.0331723313941455,0.0438318384264956,0,0,0,0,0.010954670250958,0.0118324356673172,0.0100001666741671
"Otu00980",0.578573931365868,0.00845566723623595,0.0246891212129758,0.779636787515025,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.00894439117125142,0.0100001666741671,0,0,0,0,0.0044721508622536,0.0126494479745792,0.0148329408825957,0.0167339815117806,0,0,0,0,0,0,0,0,0,0.0126494479745792,0.0100001666741671,0,0,0,0,0.0260797658972776,0.0371569006730606,0.032254623442895,0.0349356044230547
"Otu00993",0.355189464109009,0.00318602324770399,0.0112486126908733,0.596580362047171,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0,0,0.0223625435843667,0.0300045018234769,0.00632459748479786,0.00894439117125142,0,0,0,0.0100001666741671,0.00774604415417324,0,0,0,0,0,0,0,0,0,0,0.0204953363762286,0.0268360367115923,0,0,0,0,0,0,0.0542483707246401,0,0,0
"Otu01004",0.645066336715352,0.00214876534268761,0.00808122618010774,0.803850633428717,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter",0.0289868126124024,0.0232399919966277,0.0306642247754937,0.0264606007932277,0.0154925531290998,0.0219106553910847,0,0,0.0337703044638153,0.0209777155210342,0.0118324356673172,0,0,0,0,0,0,0,0,0,0.0293299615832089,0,0,0,0,0,0,0.0178894980130789,0,0.0134168103898401,0,0,0
"Otu01011",0.0339389679476563,0.00690327126917852,0.0213261773137122,0.211644980234736,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0.0100001666741671,0.0134168103898401,0,0,0,0,0,0.0141426070706832,0.0126494479745792,0.0126494479745792,0,0,0,0,0,0,0,0,0.0126494479745792,0.0424391451139306,0.0363398019976787,0.032254623442895,0,0,0,0,0,0.0154925531290998,0
"Otu01021",0.180994497780912,0.00235186986067237,0.00865688267864511,0.401436514308946,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0.0279321120649178,0.0253009205357413,0.0260797658972776,0.0209777155210342,0,0.0126494479745792,0.0118324356673172,0.0236665283589545,0.0244973475791731,0.0209777155210342,0,0,0,0,0,0,0,0,0,0.00632459748479786,0,0,0,0,0,0,0.0184401339561902,0.0167339815117806,0.0154925531290998
"Otu01028",0.638979644650953,0.0107569049936449,0.0295446792408667,0.803850633428717,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0194948234947316,0,0.0214492552468059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209777155210342,0.0167339815117806,0.0173213742180269,0,0,0,0.0161252143073659,0.024902372893354,0.0282880438419201,0.0282880438419201
"Otu01030",0.441026285350027,0.00147694192824146,0.00608359413299458,0.672130068957528,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0,0,0,0,0.010954670250958,0,0,0,0,0,0.0134168103898401,0.0204953363762286,0.0223625435843667,0.0223625435843667,0,0,0,0,0,0,0,0,0,0.0148329408825957,0.0256932919481349,0.0189748045654315,0,0,0,0,0.0118324356673172,0.0154925531290998,0.0161252143073659
"Otu01040",0.402833505331508,0.00156047463212378,0.00635204967899798,0.642027727909635,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","uncultured","uncultured_ge",0,0,0,0,0.0189748045654315,0.0223625435843667,0.0272062971645802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282880438419201,0.0268360367115923,0.0228054852686513,0,0,0,0,0.0268360367115923,0.0184401339561902,0.0209777155210342
"Otu01053",0.477928922974084,0.00727677274022319,0.0221829371640284,0.712352028707971,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified",0,0,0,0,0.0236665283589545,0.0184401339561902,0.0223625435843667,0.0167339815117806,0,0.0118324356673172,0.0118324356673172,0.0236665283589545,0.0244973475791731,0.0272062971645802,0,0,0,0,0,0,0,0,0,0,0,0.00632459748479786,0,0,0,0,0,0,0.0154925531290998
"Otu01068",0.194201132223937,0.00125313647905522,0.00535290397226056,0.416059391637661,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Anaerovorax",0,0,0,0,0.0134168103898401,0.0154925531290998,0.0223625435843667,0,0,0.00774604415417324,0.00894439117125142,0,0,0.0161252143073659,0,0,0,0,0,0,0,0,0,0.0173213742180269,0.0275715906579882,0.0236665283589545,0,0,0,0.00774604415417324,0.0214492552468059,0.0214492552468059,0.0275715906579882
"Otu01081",0.349515345235593,0.00636448549397197,0.0200564431819706,0.589913704641537,"Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae","Synergistaceae_unclassified",0,0,0,0,0.00894439117125142,0.00894439117125142,0.00774604415417324,0,0,0.0044721508622536,0.0173213742180269,0.024902372893354,0.0309888263311719,0.0379564451883143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00774604415417324,0.0219106553910847,0.0178894980130789,0.0223625435843667
"Otu01089",0.156031334989197,0.0019055085655197,0.00749211322352063,0.366012487500083,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Puniceicoccaceae_unclassified",0,0,0,0.00632459748479786,0.00894439117125142,0.010954670250958,0,0,0,0.00774604415417324,0.0118324356673172,0.00894439117125142,0.0161252143073659,0.0178894980130789,0,0,0,0.00632459748479786,0,0,0,0,0,0.0232399919966277,0.0236665283589545,0.0260797658972776,0,0,0,0.0100001666741671,0.0161252143073659,0.0154925531290998,0.00774604415417324
"Otu01166",0.28397236096571,0.00326990951463843,0.0114861796148721,0.531105064292625,"Bacteria","Tenericutes","Mollicutes","Mollicutes_unclassified","Mollicutes_unclassified","Mollicutes_unclassified",0,0,0,0,0.0161252143073659,0.010954670250958,0.0134168103898401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279321120649178,0.0240855178070319,0.0256932919481349,0,0,0,0,0.0178894980130789,0.0253009205357413,0.0154925531290998
"Otu01176",0.129280917093875,0.018470879097652,0.0456494583413398,0.329306032816249,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","GCA-900066225",0,0,0,0,0,0,0,0,0,0,0,0,0.0200013335733905,0.0253009205357413,0,0,0,0,0,0,0,0,0,0.0223625435843667,0.0264606007932277,0.0371569006730606,0,0,0,0,0,0,0.0161252143073659
"Otu01233",0.404054306488135,0.000343465374896537,0.00190142431542723,0.642027727909635,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_unclassified","Clostridiales_unclassified",0,0,0,0,0.00894439117125142,0,0,0,0,0,0.0100001666741671,0.0173213742180269,0.0161252143073659,0.0223625435843667,0,0,0,0.00632459748479786,0,0,0,0,0,0.0184401339561902,0.0228054852686513,0.0228054852686513,0,0,0,0,0.0154925531290998,0.0134168103898401,0.0184401339561902
"Otu01409",0.235325293517956,0.00763397782021361,0.0231697923315255,0.470650587035911,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0.0178894980130789,0.0118324356673172,0,0,0,0,0.00774604415417324,0.0141426070706832,0.0141426070706832,0.0154925531290998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010954670250958,0.0228054852686513,0.0244973475791731,0.0253009205357413
